"","commarea_n","cartodb_id","gisjoin","statefp","countyfp","tractce","geoid","name","namelsad","mtfcc","funcstat","aland","awater","intptlat","intptlon","shape_leng","shape_area","acs_population","svi_pecentile","trees_n","trees_area","trees_den","trees_crown_den","zip_code","asthma_5yr_avg","asthma_age_adj_rate","urban_flood_suscep","heatisl","nn_q3_pm2_5","logtraf","city_property_tot","hardship","pct_white","pct_black","pct_nativeam","pct_asian","pct_other","prop_comm","prop_plndev","prop_resdntl","community","Name","GEOID","CLRRt","AdAsthRt","PhysRate","LngCncRt","CancerRt","HypRt","logtrafScld"
"289","3",52,"G1700310031900","17","031","031900","17031031900","319","Census Tract 319","G5020","S",257670,0,"+41.9633740","-087.6701841",2084.617041,257668.872745,2566,38.3,908,57068,0.003524,22.1,"60640",84.25,93.8,8.7,44.1,10.6,5.1,0,14.1,"78.0","8.0","0.5","4.9","0.0",0,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,75
"290","3",47,"G1700310031400","17","031","031400","17031031400","314","Census Tract 314","G5020","S",1489275,1040213,"+41.9584475","-087.6424095",7295.34974,1489271.47723,4853,35.6,4443,290111,0.002983,19.5,"60613",36.75,67.1,8.7,23,10.4,6.2,1,13.2,"74.7","7.2","0.2","12.6","0.0",1,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,91.1764705882353
"291","3",49,"G1700310031502","17","031","031502","17031031502","315.02","Census Tract 315.02","G5020","S",161704,0,"+41.9636326","-087.6523656",1606.943152,161703.874981,4651,87.1,372,16064,0.0023,9.9,"60613",36.75,67.1,8.4,25.7,10.3,4.3,8,30.2,"46.9","38.1","1.4","3.7","0.0",8,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,63.2352941176471
"292","3",692,"G1700310830700","17","031","830700","17031830700","8307","Census Tract 8307","G5020","S",861986,7945,"+41.9583035","-087.6607646",4896.405708,869929.550079,3693,74.7,3103,229910,0.0036,26.7,"60613",36.75,67.1,8.2,34.5,10.4,5,0,25.7,"52.4","38.8","0.8","6.0","0.3",0,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,73.5294117647059
"293","3",51,"G1700310031800","17","031","031800","17031031800","318","Census Tract 318","G5020","S",235150,0,"+41.9670114","-087.6706209",1973.743589,235147.890975,1857,19.8,673,42222,0.002862,18,"60640",84.25,93.8,8.6,45.9,10.6,5,0,11.6,"80.9","2.9","0.0","8.7","0.0",0,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,73.5294117647059
"294","3",43,"G1700310031000","17","031","031000","17031031000","310","Census Tract 310","G5020","S",424897,0,"+41.9724370","-087.6711094",2677.277726,424897.455534,4089,27,1391,83955,0.003274,19.8,"60640",84.25,93.8,8.7,46.6,10.7,5.3,0,11.3,"82.5","4.8","0.0","9.2","0.0",0,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,77.9411764705882
"295","3",45,"G1700310031200","17","031","031200","17031031200","312","Census Tract 312","G5020","S",326475,0,"+41.9727092","-087.6573410",2434.201456,326472.632591,5937,91.9,636,25321,0.001948,7.8,"60640",84.25,93.8,8.4,32,10.2,5.1,2,34.2,"49.1","22.2","0.3","17.1","0.0",0,0,2,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,75
"296","3",50,"G1700310031700","17","031","031700","17031031700","317","Census Tract 317","G5020","S",477478,0,"+41.9654466","-087.6631954",2809.900536,477476.150191,6691,52.9,1639,106726,0.003433,22.4,"60640",84.25,93.8,8.6,34,10.5,4.9,1,15.8,"67.1","23.0","2.5","2.6","0.0",0,1,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,72.0588235294118
"297","3",48,"G1700310031501","17","031","031501","17031031501","315.01","Census Tract 315.01","G5020","S",159412,0,"+41.9672886","-087.6524343",1599.603422,159411.166062,4587,98.4,420,17705,0.002635,11.1,"60640",84.25,93.8,8.5,25.6,10.3,0,0,35.9,"43.4","31.7","0.2","16.8","0.0",0,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,0
"298","3",44,"G1700310031100","17","031","031100","17031031100","311","Census Tract 311","G5020","S",549965,0,"+41.9726684","-087.6638662",2984.147599,549965.113787,5059,43.3,1617,109526,0.00294,19.9,"60640",84.25,93.8,8.4,34.5,10.7,0,1,15.2,"75.6","3.7","0.0","11.1","0.0",0,0,1,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,0
"299","3",53,"G1700310032100","17","031","032100","17031032100","321","Census Tract 321","G5020","S",431028,0,"+41.9581538","-087.6530179",2706.61371,431026.962978,6837,61.2,1255,67634,0.002912,15.7,"60613",36.75,67.1,8.8,27.6,10.4,4.7,2,21.1,"80.2","5.0","0.0","7.1","0.0",0,0,2,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,69.1176470588235
"300","3",46,"G1700310031300","17","031","031300","17031031300","313","Census Tract 313","G5020","S",632210,466785,"+41.9737646","-087.6465298",3317.924225,632210.477637,7604,77.7,2122,158588,0.003356,25.1,"60640",84.25,93.8,8.5,25.3,10.3,5.9,0,23.9,"52.8","21.7","0.2","20.7","0.0",0,0,0,"UPTOWN","Uptown",3,36.7,7.2,20,71.52594163,585.2687034,28,86.7647058823529
"301","30",378,"G1700310301803","17","031","301803","17031301803","3018.03","Census Tract 3018.03","G5020","S",351050,0,"+41.8395497","-087.7278708",2438.045142,351051.711911,5011,83.5,1056,74063,0.003008,21.1,"60623",347.5,111.3,9.7,90.4,10.8,4.7,9,30.9,"56.0","0.0","0.0","0.0","0.0",7,0,2,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,69.1176470588235
"302","30",366,"G1700310300500","17","031","300500","17031300500","3005","Census Tract 3005","G5020","S",271031,0,"+41.8474251","-087.7219393",2387.722692,271031.643012,2889,78.9,766,52037,0.002826,19.2,"60623",347.5,111.3,9.4,90.5,10.8,4.5,4,33.1,"51.1","6.1","0.2","0.0","0.0",1,0,3,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,66.1764705882353
"303","30",769,"G1700310840700","17","031","840700","17031840700","8407","Census Tract 8407","G5020","S",541526,0,"+41.8529302","-087.6942666",3733.782405,541528.524944,3697,98,1558,86176,0.002877,15.9,"60608",158.5,82.5,9.4,77.2,10.4,5.2,4,24.1,"37.4","8.0","0.8","0.8","0.0",2,0,2,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,76.4705882352941
"304","30",778,"G1700310841700","17","031","841700","17031841700","8417","Census Tract 8417","G5020","S",266794,0,"+41.8531302","-087.7041819",2782.806718,266795.570795,1825,95.6,925,53326,0.003467,20,"60623",347.5,111.3,9.5,77.4,10.6,4.8,22,49,"9.0","60.9","0.0","0.0","0.0",6,0,16,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177
"305","30",770,"G1700310840800","17","031","840800","17031840800","8408","Census Tract 8408","G5020","S",328679,0,"+41.8408329","-087.7073710",2437.838107,328678.122315,3011,82.6,1065,59066,0.00324,18,"60623",347.5,111.3,9.5,89.1,10.9,4,0,48.1,"52.9","2.2","0.0","0.0","0.0",0,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,58.8235294117647
"306","30",369,"G1700310300800","17","031","300800","17031300800","3008","Census Tract 3008","G5020","S",325846,0,"+41.8481108","-087.7075818",2426.426096,325846.670319,4070,92.2,905,53622,0.002777,16.5,"60623",347.5,111.3,9.4,82.9,10.7,4.8,3,59.5,"65.2","0.0","0.0","0.0","0.0",1,0,2,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177
"307","30",795,"G1700310843500","17","031","843500","17031843500","8435","Census Tract 8435","G5020","S",1890170,143193,"+41.8409834","-087.6975661",5874.96235,2033365.4306,10317,56.7,4546,227497,0.002405,12,"60608",158.5,82.5,9.3,81.8,11,5.6,5,27.5,"31.0","63.4","0.1","0.3","0.0",4,1,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,82.3529411764706
"308","30",376,"G1700310301801","17","031","301801","17031301801","3018.01","Census Tract 3018.01","G5020","S",694937,0,"+41.8416597","-087.7350509",3641.841454,694935.195197,3625,88.4,1566,90613,0.002253,13,"60623",347.5,111.3,9.9,93.5,10.5,4.7,2,40.4,"51.4","0.1","0.0","0.0","0.0",2,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,69.1176470588235
"309","30",690,"G1700310830500","17","031","830500","17031830500","8305","Census Tract 8305","G5020","S",3827805,285801,"+41.8291246","-087.7193199",8798.566358,4113606.39856,4959,90.3,7095,356402,0.001854,9.3,"60623",347.5,111.3,9.6,86,10.9,5.2,2,33.4,"72.5","1.9","0.0","0.0","0.0",2,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,76.4705882352941
"310","30",367,"G1700310300600","17","031","300600","17031300600","3006","Census Tract 3006","G5020","S",328182,0,"+41.8479904","-087.7173343",2435.046704,328181.144423,3186,96.5,1156,72876,0.003522,22.2,"60623",347.5,111.3,9.6,86.6,10.9,4.7,0,37.3,"43.9","13.8","0.5","0.0","0.5",0,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,69.1176470588235
"311","30",370,"G1700310300900","17","031","300900","17031300900","3009","Census Tract 3009","G5020","S",327299,0,"+41.8481796","-087.7026993",2426.575961,327300.02875,4402,84.5,846,53331,0.002585,16.3,"60623",347.5,111.3,9.3,79.2,10.5,4.8,8,44.4,"46.0","1.7","0.2","0.0","0.0",7,0,1,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177
"312","30",368,"G1700310300700","17","031","300700","17031300700","3007","Census Tract 3007","G5020","S",329127,0,"+41.8480720","-087.7124504",2460.031088,329126.707761,4721,90.3,1168,73558,0.003549,22.3,"60623",347.5,111.3,9.5,83.8,10.9,5,2,35.4,"57.7","2.7","0.0","0.8","0.0",1,0,1,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,73.5294117647059
"313","30",375,"G1700310301702","17","031","301702","17031301702","3017.02","Census Tract 3017.02","G5020","S",330989,0,"+41.8388062","-087.7195244",2432.005534,330991.030997,4387,80.9,1129,76943,0.003411,23.2,"60623",347.5,111.3,9.7,89.8,10.8,4.8,0,41.6,"37.8","0.0","0.0","0.0","0.0",0,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177
"314","30",372,"G1700310301200","17","031","301200","17031301200","3012","Census Tract 3012","G5020","S",482205,0,"+41.8484171","-087.6914771",2845.643376,482201.373455,4087,95.9,1346,79644,0.002791,16.5,"60608",158.5,82.5,9.3,83.6,10.5,4.8,8,40.7,"39.2","9.8","1.0","0.0","0.0",0,0,8,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177
"315","30",373,"G1700310301600","17","031","301600","17031301600","3016","Census Tract 3016","G5020","S",329517,0,"+41.8407572","-087.7122520",2442.332439,329516.006318,4881,98.4,1110,72179,0.003369,21.9,"60623",347.5,111.3,9.6,89.5,10.9,3.8,0,33.8,"51.8","3.1","2.5","0.0","0.0",0,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,55.8823529411765
"316","30",377,"G1700310301802","17","031","301802","17031301802","3018.02","Census Tract 3018.02","G5020","S",345011,0,"+41.8451846","-087.7277592",2492.280754,345010.482547,3509,91.7,1105,70043,0.003203,20.3,"60623",347.5,111.3,9.6,91.4,10.8,4.5,0,37.8,"54.5","1.0","0.4","0.0","0.0",0,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,66.1764705882353
"317","30",374,"G1700310301701","17","031","301701","17031301701","3017.01","Census Tract 3017.01","G5020","S",330773,0,"+41.8424805","-087.7196254",2432.783502,330772.991334,3943,91.3,965,60916,0.002917,18.4,"60623",347.5,111.3,9.5,90.6,10.8,3.6,0,45.8,"73.3","0.2","0.0","0.0","0.0",0,0,0,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,52.9411764705882
"318","30",371,"G1700310301100","17","031","301100","17031301100","3011","Census Tract 3011","G5020","S",211425,0,"+41.8470290","-087.6979734",2534.43312,211424.494376,2423,89.6,618,43247,0.002923,20.5,"60623",347.5,111.3,9.4,80.5,10.5,4.9,1,39.9,"42.9","9.0","3.8","0.0","0.0",0,0,1,"SOUTH LAWNDALE","South Lawndale",30,16.6,6.1,32,27.97603439,347.8479983,20.5,72.0588235294118
"319","31",380,"G1700310310300","17","031","310300","17031310300","3103","Census Tract 3103","G5020","S",318572,0,"+41.8561439","-087.6489782",2436.449309,318569.240513,1803,67.5,672,31981,0.002109,10,"60608",158.5,82.5,9.2,84,10.5,5,2,20.3,"54.5","3.9","0.4","6.0","0.0",1,0,1,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,73.5294117647059
"320","31",384,"G1700310310700","17","031","310700","17031310700","3107","Census Tract 3107","G5020","S",160036,0,"+41.8559903","-087.6649061",2023.247351,160036.128903,1460,90.4,270,8949,0.001687,5.6,"60608",158.5,82.5,9.1,83.7,10.4,4.6,3,27.6,"49.6","4.2","0.0","7.4","0.0",3,0,0,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,67.6470588235294
"321","31",385,"G1700310310800","17","031","310800","17031310800","3108","Census Tract 3108","G5020","S",332782,0,"+41.8559337","-087.6685737",2443.403763,332782.298483,4219,59.3,710,30551,0.002134,9.2,"60608",158.5,82.5,9.2,85.3,10.4,5.2,1,22.9,"55.9","1.3","0.2","4.6","0.0",0,0,1,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,76.4705882352941
"322","31",383,"G1700310310600","17","031","310600","17031310600","3106","Census Tract 3106","G5020","S",543291,0,"+41.8563330","-087.6595637",3339.594975,543290.001906,4432,81,996,31973,0.001833,5.9,"60608",158.5,82.5,9.1,83.9,10.4,5,4,24.3,"51.2","4.4","1.4","6.1","0.0",3,0,1,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,73.5294117647059
"323","31",379,"G1700310310200","17","031","310200","17031310200","3102","Census Tract 3102","G5020","S",320574,0,"+41.8563100","-087.6442091",2412.074824,320572.172894,1652,62.1,711,33146,0.002218,10.3,"60608",158.5,82.5,9.3,78.8,10.5,5.9,2,28.1,"58.6","7.0","12.4","10.6","0.0",1,0,1,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,86.7647058823529
"324","31",774,"G1700310841300","17","031","841300","17031841300","8413","Census Tract 8413","G5020","S",1345364,68765,"+41.8439774","-087.6842025",5277.896731,1414129.72651,3960,77.4,2820,129954,0.002096,9.7,"60608",158.5,82.5,9.2,80.5,10.7,5.7,6,23.6,"49.3","4.0","1.1","2.0","0.0",5,1,0,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,83.8235294117647
"325","31",386,"G1700310310900","17","031","310900","17031310900","3109","Census Tract 3109","G5020","S",484908,0,"+41.8557716","-087.6746741",2796.730069,484909.758177,5391,83.6,1196,57928,0.002466,11.9,"60608",158.5,82.5,9.2,86.6,10.5,4.8,2,32.2,"45.9","2.1","1.7","1.2","0.0",0,0,2,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,70.5882352941177
"326","31",381,"G1700310310400","17","031","310400","17031310400","3104","Census Tract 3104","G5020","S",124462,0,"+41.8565069","-087.6522613",2037.776972,124462.680982,1181,46.4,217,8687,0.001744,7,"60608",158.5,82.5,9.2,84,10.4,4.7,0,17.1,"49.5","6.1","0.6","10.3","0.0",0,0,0,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,69.1176470588235
"327","31",792,"G1700310843200","17","031","843200","17031843200","8432","Census Tract 8432","G5020","S",2788963,305033,"+41.8487153","-087.6642169",11237.591046,3093995.30664,2357,70.1,3082,109855,0.001105,3.9,"60608",158.5,82.5,9.1,78,10.8,6.3,3,17.4,"56.2","5.6","0.0","0.4","0.0",0,3,0,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,92.6470588235294
"328","31",382,"G1700310310500","17","031","310500","17031310500","3105","Census Tract 3105","G5020","S",161938,0,"+41.8552480","-087.6547400",1753.701985,161939.86025,1495,38.5,350,19344,0.002161,11.9,"60608",158.5,82.5,9.1,84,10.5,4.5,0,19.3,"59.5","0.0","0.0","0.5","0.0",0,0,0,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,66.1764705882353
"329","31",773,"G1700310841200","17","031","841200","17031841200","8412","Census Tract 8412","G5020","S",625407,0,"+41.8555618","-087.6833420",3191.804772,625405.800552,4839,66.6,1270,61122,0.002031,9.8,"60608",158.5,82.5,9.2,78.3,10.4,5.2,0,22.7,"49.4","5.9","1.1","3.3","0.0",0,0,0,"LOWER WEST SIDE","Lower West Side",31,11,NA,24.2,35.44521369,387.8107227,17.7,76.4705882352941
"330","32",388,"G1700310320400","17","031","320400","17031320400","3204","Census Tract 3204","G5020","S",806328,649677,"+41.8758170","-087.6172556",4000.940254,806329.124322,3204,37.2,2137,145398,0.00265,18,"60602",31.75,77.7,9.7,30.2,10.9,6.4,2,16.5,"67.9","9.8","0.0","16.4","0.0",0,1,0,"LOOP","Loop",32,13.4,9,12,48.98124553,496.9758483,16.5,94.1176470588235
"331","32",757,"G1700310839100","17","031","839100","17031839100","8391","Census Tract 8391","G5020","S",1101979,84111,"+41.8809857","-087.6330703",4404.924413,1186090.46259,7352,38.1,938,25021,0.000851,2.3,"60601",31.75,77.7,9.8,44.9,11.1,6.3,23,12.4,"59.4","10.4","0.5","24.1","0.0",5,9,0,"LOOP","Loop",32,13.4,9,12,48.98124553,496.9758483,16.5,92.6470588235294
"332","32",387,"G1700310320100","17","031","320100","17031320100","3201","Census Tract 3201","G5020","S",917152,50832,"+41.8864471","-087.6194672",4129.178808,967525.527925,13379,25.4,2643,112492,0.002882,12.3,"60601",31.75,77.7,9.7,29.1,10.9,6.4,4,11.2,"74.8","2.6","0.6","19.0","0.0",0,0,0,"LOOP","Loop",32,13.4,9,12,48.98124553,496.9758483,16.5,94.1176470588235
"333","32",756,"G1700310839000","17","031","839000","17031839000","8390","Census Tract 8390","G5020","S",485695,30871,"+41.8699032","-087.6312126",2906.236604,516565.057292,8789,33.2,1159,68279,0.002386,14.1,"60605",31.75,77.7,9.6,43.7,10.7,5,0,18.4,"71.1","11.7","0.3","11.4","0.0",0,0,0,"LOOP","Loop",32,13.4,9,12,48.98124553,496.9758483,16.5,73.5294117647059
"334","32",389,"G1700310320600","17","031","320600","17031320600","3206","Census Tract 3206","G5020","S",609069,549336,"+41.8705542","-087.6165962",3510.85174,609066.921155,4923,23.9,1648,75585,0.002706,12.4,"60605",31.75,77.7,9.7,30.6,10.7,6,2,17.6,"61.1","10.9","0.0","22.4","0.0",0,2,0,"LOOP","Loop",32,13.4,9,12,48.98124553,496.9758483,16.5,88.2352941176471
"335","33",391,"G1700310330200","17","031","330200","17031330200","3302","Census Tract 3302","G5020","S",756020,35440,"+41.8655783","-087.6305680",4521.188042,791461.582012,3475,44.5,2249,104221,0.002975,13.8,"60605",31.75,77.7,9.4,47.8,10.8,5.7,39,16.8,"45.5","30.9","0.4","20.1","0.0",6,33,0,"NEAR SOUTH SIDE","Near South Side",33,24.7,6.9,13.3,93.58342319,646.3140817,20.5,83.8235294117647
"336","33",390,"G1700310330100","17","031","330100","17031330100","3301","Census Tract 3301","G5020","S",2793586,828956,"+41.8592947","-087.6155230",11879.365092,2793586.24538,19889,17.2,6384,199947,0.002285,7.2,"60605",31.75,77.7,9.3,41.4,10.7,6.5,16,9,"59.4","22.9","0.0","12.6","0.0",0,10,0,"NEAR SOUTH SIDE","Near South Side",33,24.7,6.9,13.3,93.58342319,646.3140817,20.5,95.5882352941177
"337","33",771,"G1700310841000","17","031","841000","17031841000","8410","Census Tract 8410","G5020","S",1056048,296569,"+41.8475444","-087.6101983",5761.967471,1056046.04117,979,37.8,2065,80142,0.001955,7.6,"60616",78.5,104.1,9.2,50.1,10.6,6.4,7,18,"36.6","39.7","0.0","20.7","0.0",0,3,0,"NEAR SOUTH SIDE","Near South Side",33,24.7,6.9,13.3,93.58342319,646.3140817,20.5,94.1176470588235
"338","34",393,"G1700310340400","17","031","340400","17031340400","3404","Census Tract 3404","G5020","S",290316,0,"+41.8418857","-087.6320356",2344.008999,290313.417387,2031,80,483,20342,0.001664,7,"60616",78.5,104.1,9.2,66.1,10.5,6.4,0,29.7,"13.3","3.7","0.0","80.7","0.0",0,0,0,"ARMOUR SQUARE","Armour Square",34,17.5,NA,54.5,83.92988877,420.5252736,NA,94.1176470588235
"339","34",395,"G1700310340600","17","031","340600","17031340600","3406","Census Tract 3406","G5020","S",474809,0,"+41.8274278","-087.6325215",2722.600122,474810.792059,1067,98.5,879,31395,0.001851,6.6,"60609",195.5,93,9.2,79.3,10.6,6.2,1,68.9,"1.0","97.6","0.0","0.0","0.0",0,0,1,"ARMOUR SQUARE","Armour Square",34,17.5,NA,54.5,83.92988877,420.5252736,NA,91.1764705882353
"340","34",392,"G1700310340300","17","031","340300","17031340300","3403","Census Tract 3403","G5020","S",213539,0,"+41.8428058","-087.6357881",2494.695862,213541.908829,1837,87.1,430,22322,0.002014,10.5,"60616",78.5,104.1,9.2,75.2,10.5,6,0,35,"14.3","0.4","0.0","81.5","0.0",0,0,0,"ARMOUR SQUARE","Armour Square",34,17.5,NA,54.5,83.92988877,420.5252736,NA,88.2352941176471
"341","34",394,"G1700310340500","17","031","340500","17031340500","3405","Census Tract 3405","G5020","S",435447,0,"+41.8345181","-087.6329169",2759.858371,435449.110403,1712,92.8,929,48392,0.002133,11.1,"60616",78.5,104.1,9.2,75.6,10.6,6,2,47.9,"51.0","3.5","0.5","38.9","0.0",0,2,0,"ARMOUR SQUARE","Armour Square",34,17.5,NA,54.5,83.92988877,420.5252736,NA,88.2352941176471
"342","34",772,"G1700310841100","17","031","841100","17031841100","8411","Census Tract 8411","G5020","S",1117345,28895,"+41.8516438","-087.6356612",4673.065051,1146240.08488,7072,96.9,2145,88077,0.00192,7.9,"60616",78.5,104.1,9.2,67.3,10.6,6.4,13,37.6,"10.8","0.6","0.0","86.3","0.0",6,6,1,"ARMOUR SQUARE","Armour Square",34,17.5,NA,54.5,83.92988877,420.5252736,NA,94.1176470588235
"343","35",401,"G1700310351500","17","031","351500","17031351500","3515","Census Tract 3515","G5020","S",166221,0,"+41.8272402","-087.6277309",2045.215236,166221.19774,773,83.7,292,11187,0.001757,6.7,"60609",195.5,93,9.4,78.4,10.6,4.2,0,20.8,"20.9","53.1","0.0","19.8","0.0",0,0,0,"DOUGLAS","Douglas",35,35.2,13,24.7,120.6118681,727.052428,28.2,61.7647058823529
"344","35",397,"G1700310350400","17","031","350400","17031350400","3504","Census Tract 3504","G5020","S",201454,0,"+41.8419291","-087.6283695",2122.85136,201454.035719,2021,95.3,542,37438,0.00269,18.6,"60616",78.5,104.1,9.6,63.7,10.5,3.8,2,52.7,"0.5","99.5","0.0","0.0","0.0",0,2,0,"DOUGLAS","Douglas",35,35.2,13,24.7,120.6118681,727.052428,28.2,55.8823529411765
